row_id,timestamp,consensus,node_count,network_latency_ms,tx_throughput_tps,energy_joules_per_min,security_risk_score,vehicle_count,vehicle_count_variability,fault_tolerance_requirement,notes
1181,2025-10-23T11:06:18.854419,PoW,16,590.16,123.11,1293550.84,0.1394,157,11.94,0.4078,
1182,2025-10-23T11:06:18.854419,PoS,13,85.13,285.99,93516.79,0.2293,157,11.94,0.4511,
1183,2025-10-23T11:06:18.854419,Raft,28,70.75,2000.88,926334.26,0.2017,157,11.94,0.6091,
1184,2025-10-23T11:06:18.854419,PBFT,4,55.63,1.0,896.55,0.2316,157,11.94,0.7253,
1185,2025-10-23T11:06:18.854419,HotStuff,9,5.0,123.64,63425.42,0.1593,157,11.94,0.73,
1186,2025-10-23T11:07:18.854419,PoW,16,544.57,77.67,619734.39,0.1597,186,10.46,0.4104,
1187,2025-10-23T11:07:18.854419,PoS,12,268.61,1.0,370.87,0.1854,186,10.46,0.4468,
1188,2025-10-23T11:07:18.854419,Raft,28,155.64,3632.99,2008008.74,0.1634,186,10.46,0.551,
1189,2025-10-23T11:07:18.854419,PBFT,3,116.49,241.42,110930.4,0.2162,186,10.46,0.7265,
1190,2025-10-23T11:07:18.854419,HotStuff,9,31.61,2836.78,1212202.3,0.1877,186,10.46,0.7895,
1191,2025-10-23T11:08:18.854419,PoW,15,537.1,1.0,9376.52,0.1697,118,10.58,0.3891,
1192,2025-10-23T11:08:18.854419,PoS,11,203.11,1.0,477.91,0.1783,118,10.58,0.4078,
1193,2025-10-23T11:08:18.854419,Raft,29,147.82,1.0,457.74,0.2155,118,10.58,0.6003,
1194,2025-10-23T11:08:18.854419,PBFT,4,224.9,305.37,186090.24,0.1905,118,10.58,0.7391,
1195,2025-10-23T11:08:18.854419,HotStuff,10,116.86,1218.8,302918.88,0.1601,118,10.58,0.7354,
1196,2025-10-23T11:09:18.854419,PoW,13,465.43,1.0,8423.64,0.2946,197,29.79,0.462,
1197,2025-10-23T11:09:18.854419,PoS,11,197.54,1.0,298.4,0.3362,197,29.79,0.4889,
1198,2025-10-23T11:09:18.854419,Raft,29,87.81,1612.09,779267.24,0.356,197,29.79,0.6818,
1199,2025-10-23T11:09:18.854419,PBFT,4,70.8,19.11,11502.52,0.3695,197,29.79,0.7879,
1200,2025-10-23T11:09:18.854419,HotStuff,10,125.33,1879.68,652300.5,0.3187,197,29.79,0.7842,
1201,2025-10-23T11:10:18.854419,PoW,13,517.85,60.45,433520.01,0.2271,234,19.61,0.475,
1202,2025-10-23T11:10:18.854419,PoS,11,135.52,1.0,416.42,0.2904,234,19.61,0.48,
1203,2025-10-23T11:10:18.854419,Raft,29,92.19,3753.55,994352.18,0.2398,234,19.61,0.6078,
1204,2025-10-23T11:10:18.854419,PBFT,4,198.14,74.02,45705.71,0.2835,234,19.61,0.7936,node_leave
1205,2025-10-23T11:10:18.854419,HotStuff,10,72.6,1228.9,414925.7,0.2821,234,19.61,0.7918,
1206,2025-10-23T11:11:18.854419,PoW,12,392.91,46.98,428498.36,0.2515,199,24.11,0.4245,
1207,2025-10-23T11:11:18.854419,PoS,11,117.27,1.0,245.43,0.3333,199,24.11,0.4539,
1208,2025-10-23T11:11:18.854419,Raft,30,116.58,1.0,535.02,0.2695,199,24.11,0.6177,
1209,2025-10-23T11:11:18.854419,PBFT,5,46.68,129.82,66765.71,0.3345,199,24.11,0.8213,
1210,2025-10-23T11:11:18.854419,HotStuff,11,31.67,1511.33,465628.97,0.2742,199,24.11,0.79,
1211,2025-10-23T11:12:18.854419,PoW,12,613.08,1.0,14122.0,0.1376,104,7.52,0.3992,
1212,2025-10-23T11:12:18.854419,PoS,11,119.99,189.73,101656.11,0.1517,104,7.52,0.4108,
1213,2025-10-23T11:12:18.854419,Raft,31,155.34,1.0,333.43,0.1648,104,7.52,0.6126,
1214,2025-10-23T11:12:18.854419,PBFT,5,97.57,487.77,301314.75,0.2056,104,7.52,0.7631,
1215,2025-10-23T11:12:18.854419,HotStuff,10,126.9,908.45,442396.17,0.1426,104,7.52,0.7575,
1216,2025-10-23T11:13:18.854419,PoW,12,436.49,1.0,10925.02,0.2004,223,22.61,0.4154,
1217,2025-10-23T11:13:18.854419,PoS,12,202.18,921.21,445363.9,0.2597,223,22.61,0.4711,
1218,2025-10-23T11:13:18.854419,Raft,31,192.17,1.0,403.73,0.3,223,22.61,0.6107,
1219,2025-10-23T11:13:18.854419,PBFT,4,92.37,1.0,694.12,0.2908,223,22.61,0.8086,
1220,2025-10-23T11:13:18.854419,HotStuff,9,139.82,1.0,547.09,0.232,223,22.61,0.7968,
1221,2025-10-23T11:14:18.854419,PoW,12,364.5,57.99,507726.11,0.0915,202,1.0,0.3926,
1222,2025-10-23T11:14:18.854419,PoS,11,143.48,258.34,107766.78,0.1433,202,1.0,0.4314,
1223,2025-10-23T11:14:18.854419,Raft,31,98.36,427.3,185024.65,0.1474,202,1.0,0.6034,
1224,2025-10-23T11:14:18.854419,PBFT,5,120.72,154.59,107512.57,0.1549,202,1.0,0.7456,
1225,2025-10-23T11:14:18.854419,HotStuff,8,116.6,561.83,227863.27,0.082,202,1.0,0.72,
1226,2025-10-23T11:15:18.854419,PoW,12,294.67,28.94,167564.81,0.2419,148,20.88,0.4411,
1227,2025-10-23T11:15:18.854419,PoS,12,264.65,1163.38,425720.05,0.2873,148,20.88,0.4635,
1228,2025-10-23T11:15:18.854419,Raft,32,119.62,965.2,449084.96,0.254,148,20.88,0.6241,
1229,2025-10-23T11:15:18.854419,PBFT,5,217.4,472.53,319758.96,0.3278,148,20.88,0.7824,
1230,2025-10-23T11:15:18.854419,HotStuff,9,68.56,663.45,340234.86,0.2295,148,20.88,0.7578,
1231,2025-10-23T11:16:18.854419,PoW,13,490.22,1.0,8137.95,0.0801,234,2.25,0.3608,
1232,2025-10-23T11:16:18.854419,PoS,12,129.74,591.67,301262.99,0.1537,234,2.25,0.4286,
1233,2025-10-23T11:16:18.854419,Raft,32,115.96,438.39,292084.13,0.128,234,2.25,0.5454,
1234,2025-10-23T11:16:18.854419,PBFT,5,146.75,131.31,76289.16,0.1391,234,2.25,0.7615,
1235,2025-10-23T11:16:18.854419,HotStuff,8,43.3,1.0,340.46,0.1089,234,2.25,0.7382,
1236,2025-10-23T11:17:18.854419,PoW,12,575.07,4.71,72393.41,0.1175,182,8.63,0.4037,
1237,2025-10-23T11:17:18.854419,PoS,11,145.96,1.0,538.49,0.1392,182,8.63,0.4425,
1238,2025-10-23T11:17:18.854419,Raft,33,174.6,2315.42,1176930.28,0.1636,182,8.63,0.5481,
1239,2025-10-23T11:17:18.854419,PBFT,5,157.4,489.22,308994.44,0.2115,182,8.63,0.7448,
1240,2025-10-23T11:17:18.854419,HotStuff,8,118.55,386.82,118978.59,0.1512,182,8.63,0.7479,
1241,2025-10-23T11:18:18.854419,PoW,13,584.5,86.92,870571.33,0.0783,216,3.26,0.4068,
1242,2025-10-23T11:18:18.854419,PoS,12,168.54,822.51,316913.81,0.1524,216,3.26,0.428,
1243,2025-10-23T11:18:18.854419,Raft,33,140.22,1.0,614.44,0.1197,216,3.26,0.5683,network_partition
1244,2025-10-23T11:18:18.854419,PBFT,5,155.74,264.94,168513.63,0.1593,216,3.26,0.7465,
1245,2025-10-23T11:18:18.854419,HotStuff,8,85.33,1843.62,581279.04,0.1002,216,3.26,0.7959,
1246,2025-10-23T11:19:18.854419,PoW,13,243.87,1.0,8927.56,0.2384,164,25.16,0.4575,
1247,2025-10-23T11:19:18.854419,PoS,13,256.84,530.59,176563.36,0.3286,164,25.16,0.4479,
1248,2025-10-23T11:19:18.854419,Raft,33,85.75,5427.87,3198241.57,0.2746,164,25.16,0.6274,
1249,2025-10-23T11:19:18.854419,PBFT,5,196.66,28.74,14296.95,0.3212,164,25.16,0.7908,
1250,2025-10-23T11:19:18.854419,HotStuff,8,26.38,1.0,287.24,0.3004,164,25.16,0.7956,
1251,2025-10-23T11:20:18.854419,PoW,12,557.21,17.57,133695.47,0.2249,223,20.01,0.4195,
1252,2025-10-23T11:20:18.854419,PoS,14,128.22,189.62,86761.4,0.2575,223,20.01,0.4873,
1253,2025-10-23T11:20:18.854419,Raft,33,68.6,1.0,319.59,0.2646,223,20.01,0.6223,
1254,2025-10-23T11:20:18.854419,PBFT,3,109.42,411.63,280461.67,0.2914,223,20.01,0.8083,
1255,2025-10-23T11:20:18.854419,HotStuff,9,5.0,2173.54,662020.3,0.2111,223,20.01,0.7816,
1256,2025-10-23T11:21:18.854419,PoW,12,394.98,47.41,449480.59,0.3631,179,42.16,0.4465,
1257,2025-10-23T11:21:18.854419,PoS,14,89.49,897.12,380753.98,0.4552,179,42.16,0.5396,
1258,2025-10-23T11:21:18.854419,Raft,32,106.27,848.18,525056.29,0.4631,179,42.16,0.6878,
1259,2025-10-23T11:21:18.854419,PBFT,4,141.04,1.0,507.43,0.455,179,42.16,0.841,
1260,2025-10-23T11:21:18.854419,HotStuff,9,64.79,1036.24,418466.4,0.3967,179,42.16,0.7804,
1261,2025-10-23T11:22:18.854419,PoW,12,539.64,40.43,360079.66,0.2074,152,19.01,0.4393,
1262,2025-10-23T11:22:18.854419,PoS,15,212.1,620.54,285060.73,0.2958,152,19.01,0.4459,
1263,2025-10-23T11:22:18.854419,Raft,31,65.49,1068.45,552426.83,0.2748,152,19.01,0.5994,
1264,2025-10-23T11:22:18.854419,PBFT,4,149.3,485.52,306301.54,0.2995,152,19.01,0.775,
1265,2025-10-23T11:22:18.854419,HotStuff,9,104.35,1.0,517.88,0.2527,152,19.01,0.7705,
1266,2025-10-23T11:23:18.854419,PoW,12,594.37,87.06,693620.72,0.1547,216,10.71,0.3973,
1267,2025-10-23T11:23:18.854419,PoS,15,130.74,1.0,423.93,0.2271,216,10.71,0.4472,
1268,2025-10-23T11:23:18.854419,Raft,31,85.0,5286.13,2075751.2,0.1813,216,10.71,0.6023,
1269,2025-10-23T11:23:18.854419,PBFT,4,118.46,1.0,677.35,0.2391,216,10.71,0.7514,
1270,2025-10-23T11:23:18.854419,HotStuff,8,131.75,1559.45,735118.03,0.1831,216,10.71,0.7864,
1271,2025-10-23T11:24:18.854419,PoW,13,558.42,1.0,6758.04,0.1567,179,9.01,0.4164,
1272,2025-10-23T11:24:18.854419,PoS,14,159.13,1.0,421.05,0.1606,179,9.01,0.407,
1273,2025-10-23T11:24:18.854419,Raft,31,38.41,3471.34,1611769.34,0.1935,179,9.01,0.5921,
1274,2025-10-23T11:24:18.854419,PBFT,4,185.85,523.76,282325.88,0.2009,179,9.01,0.7683,
1275,2025-10-23T11:24:18.854419,HotStuff,8,70.92,1231.68,475867.72,0.1505,179,9.01,0.7399,
1276,2025-10-23T11:25:18.854419,PoW,13,217.97,1.0,10697.11,0.3274,212,31.74,0.4747,
1277,2025-10-23T11:25:18.854419,PoS,14,155.59,280.38,122628.05,0.3652,212,31.74,0.4624,
1278,2025-10-23T11:25:18.854419,Raft,30,5.0,1.0,407.03,0.3342,212,31.74,0.578,
1279,2025-10-23T11:25:18.854419,PBFT,4,245.41,1.0,695.36,0.3774,212,31.74,0.8078,
1280,2025-10-23T11:25:18.854419,HotStuff,7,133.01,105.26,25157.98,0.3329,212,31.74,0.8343,
1281,2025-10-23T11:26:18.854419,PoW,12,328.74,8.38,81798.1,0.2103,109,16.88,0.4236,
1282,2025-10-23T11:26:18.854419,PoS,14,172.42,1325.09,243151.69,0.2709,109,16.88,0.4832,
1283,2025-10-23T11:26:18.854419,Raft,31,188.38,2807.96,1883850.35,0.2036,109,16.88,0.5767,
1284,2025-10-23T11:26:18.854419,PBFT,4,167.04,1.0,567.76,0.3066,109,16.88,0.7921,
1285,2025-10-23T11:26:18.854419,HotStuff,7,100.91,1.0,363.39,0.2148,109,16.88,0.7651,
1286,2025-10-23T11:27:18.854419,PoW,13,159.83,30.92,285341.77,0.1073,202,4.17,0.4035,
1287,2025-10-23T11:27:18.854419,PoS,14,237.4,1.0,373.05,0.1391,202,4.17,0.4267,
1288,2025-10-23T11:27:18.854419,Raft,30,115.04,1.0,487.34,0.1333,202,4.17,0.6145,
1289,2025-10-23T11:27:18.854419,PBFT,4,94.62,1.0,488.5,0.1659,202,4.17,0.7558,
1290,2025-10-23T11:27:18.854419,HotStuff,7,46.23,2470.37,855136.92,0.1485,202,4.17,0.7502,
1291,2025-10-23T11:28:18.854419,PoW,12,338.65,1.0,8493.45,0.1391,156,10.27,0.3988,
1292,2025-10-23T11:28:18.854419,PoS,14,270.18,68.29,24509.29,0.1981,156,10.27,0.4229,
1293,2025-10-23T11:28:18.854419,Raft,29,68.39,1317.55,691743.55,0.1792,156,10.27,0.5582,
1294,2025-10-23T11:28:18.854419,PBFT,6,161.8,105.58,65412.99,0.208,156,10.27,0.7655,
1295,2025-10-23T11:28:18.854419,HotStuff,6,112.27,1212.51,512703.43,0.1763,156,10.27,0.7738,
1296,2025-10-23T11:29:18.854419,PoW,11,279.85,1.0,12038.05,0.1526,136,13.29,0.3861,
1297,2025-10-23T11:29:18.854419,PoS,13,254.37,283.14,117305.04,0.2196,136,13.29,0.4384,
1298,2025-10-23T11:29:18.854419,Raft,29,37.37,1.0,365.62,0.176,136,13.29,0.591,
1299,2025-10-23T11:29:18.854419,PBFT,5,133.22,1.0,539.67,0.2448,136,13.29,0.7675,
1300,2025-10-23T11:29:18.854419,HotStuff,7,24.71,1.0,380.31,0.167,136,13.29,0.7416,
1301,2025-10-23T11:30:18.854419,PoW,11,666.06,12.97,99405.84,0.2002,225,20.43,0.4309,
1302,2025-10-23T11:30:18.854419,PoS,13,176.68,1.0,383.88,0.2971,225,20.43,0.4662,
1303,2025-10-23T11:30:18.854419,Raft,28,6.94,1.0,497.59,0.2818,225,20.43,0.6537,
1304,2025-10-23T11:30:18.854419,PBFT,5,133.15,1.0,603.31,0.3203,225,20.43,0.8074,
1305,2025-10-23T11:30:18.854419,HotStuff,7,47.34,1.0,433.72,0.1842,225,20.43,0.745,
1306,2025-10-23T11:31:18.854419,PoW,10,427.23,51.92,554293.68,0.1103,154,4.37,0.3902,
1307,2025-10-23T11:31:18.854419,PoS,13,285.89,1.0,438.55,0.1768,154,4.37,0.4315,
1308,2025-10-23T11:31:18.854419,Raft,28,9.94,1.0,541.92,0.1683,154,4.37,0.5777,
1309,2025-10-23T11:31:18.854419,PBFT,5,205.66,72.93,39932.62,0.1487,154,4.37,0.7403,
1310,2025-10-23T11:31:18.854419,HotStuff,7,92.29,1419.76,443347.75,0.1399,154,4.37,0.7579,
1311,2025-10-23T11:32:18.854419,PoW,11,349.33,14.19,138099.85,0.0925,208,3.18,0.3838,
1312,2025-10-23T11:32:18.854419,PoS,13,238.52,126.09,40873.6,0.1565,208,3.18,0.3961,
1313,2025-10-23T11:32:18.854419,Raft,28,156.59,997.99,417443.24,0.1327,208,3.18,0.5863,
1314,2025-10-23T11:32:18.854419,PBFT,4,126.14,1.0,479.92,0.1632,208,3.18,0.7592,
1315,2025-10-23T11:32:18.854419,HotStuff,7,70.99,1.0,414.07,0.1096,208,3.18,0.7617,
1316,2025-10-23T11:33:18.854419,PoW,12,435.0,111.58,1168897.08,0.1504,219,8.82,0.404,
1317,2025-10-23T11:33:18.854419,PoS,14,128.83,1.0,298.35,0.1548,219,8.82,0.4504,
1318,2025-10-23T11:33:18.854419,Raft,28,167.86,72.69,43440.89,0.1566,219,8.82,0.5584,
1319,2025-10-23T11:33:18.854419,PBFT,4,89.56,1.0,503.66,0.187,219,8.82,0.7912,
1320,2025-10-23T11:33:18.854419,HotStuff,7,122.96,1038.34,528443.28,0.1567,219,8.82,0.76,
1321,2025-10-23T11:34:18.854419,PoW,12,470.05,13.11,117728.64,0.2218,87,24.07,0.4177,
1322,2025-10-23T11:34:18.854419,PoS,15,209.86,484.83,168291.14,0.3261,87,24.07,0.4177,
1323,2025-10-23T11:34:18.854419,Raft,28,123.73,268.61,110234.05,0.2932,87,24.07,0.5977,
1324,2025-10-23T11:34:18.854419,PBFT,4,138.89,229.35,172604.47,0.3408,87,24.07,0.7807,
1325,2025-10-23T11:34:18.854419,HotStuff,6,85.81,1763.49,490557.45,0.2551,87,24.07,0.7835,
1326,2025-10-23T11:35:18.854419,PoW,12,474.98,27.57,196099.74,0.105,128,5.92,0.3834,
1327,2025-10-23T11:35:18.854419,PoS,15,126.83,1.0,559.84,0.1535,128,5.92,0.4185,
1328,2025-10-23T11:35:18.854419,Raft,29,63.59,549.43,156902.48,0.1266,128,5.92,0.5858,
1329,2025-10-23T11:35:18.854419,PBFT,4,121.37,329.26,218395.86,0.1485,128,5.92,0.7773,
1330,2025-10-23T11:35:18.854419,HotStuff,6,139.94,1.0,374.55,0.1475,128,5.92,0.7465,
1331,2025-10-23T11:36:18.854419,PoW,11,495.7,33.05,293730.39,0.0463,140,4.87,0.3629,
1332,2025-10-23T11:36:18.854419,PoS,15,227.95,1.0,529.19,0.1755,140,4.87,0.3861,
1333,2025-10-23T11:36:18.854419,Raft,29,102.01,108.83,50235.71,0.1007,140,4.87,0.5938,
1334,2025-10-23T11:36:18.854419,PBFT,3,167.87,292.67,150761.47,0.2063,140,4.87,0.749,
1335,2025-10-23T11:36:18.854419,HotStuff,7,77.9,1129.62,542008.05,0.1354,140,4.87,0.7502,
1336,2025-10-23T11:37:18.854419,PoW,11,569.25,48.81,367757.97,0.1907,190,16.68,0.392,
1337,2025-10-23T11:37:18.854419,PoS,15,217.84,2202.6,882105.83,0.2595,190,16.68,0.4441,
1338,2025-10-23T11:37:18.854419,Raft,28,119.19,495.18,169730.14,0.2367,190,16.68,0.6116,
1339,2025-10-23T11:37:18.854419,PBFT,3,147.06,1.0,685.83,0.2777,190,16.68,0.7794,
1340,2025-10-23T11:37:18.854419,HotStuff,7,113.0,2051.63,710326.65,0.2065,190,16.68,0.7824,
1341,2025-10-23T11:38:18.854419,PoW,11,317.84,1.0,8330.63,0.0849,93,1.0,0.4014,
1342,2025-10-23T11:38:18.854419,PoS,14,197.47,1007.09,546162.95,0.1136,93,1.0,0.4084,
1343,2025-10-23T11:38:18.854419,Raft,28,145.26,4512.84,2036012.25,0.1507,93,1.0,0.5571,
1344,2025-10-23T11:38:18.854419,PBFT,3,113.97,1.0,474.22,0.1323,93,1.0,0.7573,
1345,2025-10-23T11:38:18.854419,HotStuff,7,98.96,2130.45,484781.83,0.0778,93,1.0,0.7026,
1346,2025-10-23T11:39:18.854419,PoW,11,440.11,1.0,7236.45,0.1158,166,6.7,0.3754,
1347,2025-10-23T11:39:18.854419,PoS,14,140.85,172.0,52561.02,0.1706,166,6.7,0.407,
1348,2025-10-23T11:39:18.854419,Raft,27,151.64,496.72,249585.89,0.1565,166,6.7,0.6122,
1349,2025-10-23T11:39:18.854419,PBFT,3,180.68,120.04,58826.92,0.2006,166,6.7,0.7602,
1350,2025-10-23T11:39:18.854419,HotStuff,7,98.72,1.0,394.84,0.2006,166,6.7,0.7737,
1351,2025-10-23T11:40:18.854419,PoW,11,346.28,26.04,257546.68,0.1526,173,7.73,0.4154,
1352,2025-10-23T11:40:18.854419,PoS,15,109.75,1486.31,801632.35,0.1829,173,7.73,0.442,
1353,2025-10-23T11:40:18.854419,Raft,27,81.99,3270.03,1228103.36,0.1573,173,7.73,0.5948,
1354,2025-10-23T11:40:18.854419,PBFT,3,136.67,1.0,438.0,0.2066,173,7.73,0.7515,
1355,2025-10-23T11:40:18.854419,HotStuff,7,14.52,400.46,180521.74,0.1534,173,7.73,0.7501,
1356,2025-10-23T11:41:18.854419,PoW,11,370.93,81.88,847489.98,0.2006,132,21.31,0.4248,
1357,2025-10-23T11:41:18.854419,PoS,14,185.09,1.0,393.8,0.2897,132,21.31,0.4491,
1358,2025-10-23T11:41:18.854419,Raft,27,92.65,1.0,497.87,0.2551,132,21.31,0.6333,
1359,2025-10-23T11:41:18.854419,PBFT,3,137.51,1.0,624.82,0.3112,132,21.31,0.7669,
1360,2025-10-23T11:41:18.854419,HotStuff,6,58.69,1.0,421.1,0.2431,132,21.31,0.7625,
1361,2025-10-23T11:42:18.854419,PoW,11,5.0,17.45,160266.65,0.0727,140,5.55,0.3787,
1362,2025-10-23T11:42:18.854419,PoS,13,63.98,151.25,65085.74,0.164,140,5.55,0.4029,
1363,2025-10-23T11:42:18.854419,Raft,27,87.99,1.0,439.28,0.1636,140,5.55,0.5436,
1364,2025-10-23T11:42:18.854419,PBFT,3,99.64,1.0,827.84,0.2228,140,5.55,0.7714,
1365,2025-10-23T11:42:18.854419,HotStuff,7,39.21,1259.32,389608.15,0.1902,140,5.55,0.7522,
1366,2025-10-23T11:43:18.854419,PoW,11,377.59,108.64,777232.75,0.0759,165,1.7,0.4142,
1367,2025-10-23T11:43:18.854419,PoS,12,237.16,1.0,400.56,0.1261,165,1.7,0.4012,
1368,2025-10-23T11:43:18.854419,Raft,27,82.35,1.0,430.08,0.0973,165,1.7,0.5658,
1369,2025-10-23T11:43:18.854419,PBFT,3,170.85,402.79,204649.24,0.1488,165,1.7,0.729,
1370,2025-10-23T11:43:18.854419,HotStuff,8,97.28,1326.87,768882.51,0.1193,165,1.7,0.7318,
1371,2025-10-23T11:44:18.854419,PoW,12,586.17,1.0,10827.17,0.1811,210,15.92,0.442,
1372,2025-10-23T11:44:18.854419,PoS,12,221.65,815.27,221970.54,0.231,210,15.92,0.458,
1373,2025-10-23T11:44:18.854419,Raft,27,127.26,1757.66,621864.41,0.2148,210,15.92,0.575,
1374,2025-10-23T11:44:18.854419,PBFT,3,224.31,437.08,306521.13,0.2546,210,15.92,0.8006,
1375,2025-10-23T11:44:18.854419,HotStuff,8,95.15,702.56,267834.33,0.2341,210,15.92,0.7633,
1376,2025-10-23T11:45:18.854419,PoW,12,621.88,39.7,351118.3,0.0839,212,1.35,0.3752,
1377,2025-10-23T11:45:18.854419,PoS,11,167.68,1.0,458.43,0.1345,212,1.35,0.4178,
1378,2025-10-23T11:45:18.854419,Raft,28,132.12,2674.4,1118894.38,0.099,212,1.35,0.5787,
1379,2025-10-23T11:45:18.854419,PBFT,3,123.86,409.65,240612.64,0.1421,212,1.35,0.7543,
1380,2025-10-23T11:45:18.854419,HotStuff,8,107.58,1.0,356.9,0.1065,212,1.35,0.7211,
1381,2025-10-23T11:46:18.854419,PoW,12,458.75,1.0,8491.93,0.1786,244,19.44,0.4421,
1382,2025-10-23T11:46:18.854419,PoS,10,106.61,1.0,313.24,0.2499,244,19.44,0.4488,node_leave
1383,2025-10-23T11:46:18.854419,Raft,28,171.16,1552.07,656830.07,0.2485,244,19.44,0.6414,
1384,2025-10-23T11:46:18.854419,PBFT,3,179.3,5.02,2609.1,0.3391,244,19.44,0.774,
1385,2025-10-23T11:46:18.854419,HotStuff,7,40.8,4353.34,2222899.85,0.2793,244,19.44,0.81,
1386,2025-10-23T11:47:18.854419,PoW,12,426.19,3.02,31418.08,0.1186,203,2.7,0.3468,
1387,2025-10-23T11:47:18.854419,PoS,10,197.13,773.18,318580.89,0.1714,203,2.7,0.426,
1388,2025-10-23T11:47:18.854419,Raft,28,141.47,1.0,628.44,0.132,203,2.7,0.5712,
1389,2025-10-23T11:47:18.854419,PBFT,4,96.32,577.01,330283.22,0.1784,203,2.7,0.7434,
1390,2025-10-23T11:47:18.854419,HotStuff,6,48.97,1.0,327.06,0.0668,203,2.7,0.7146,
1391,2025-10-23T11:48:18.854419,PoW,11,250.91,1.0,13213.3,0.1327,174,5.48,0.4148,
1392,2025-10-23T11:48:18.854419,PoS,10,189.87,51.41,19048.3,0.1935,174,5.48,0.4235,
1393,2025-10-23T11:48:18.854419,Raft,27,76.69,1.0,424.25,0.1559,174,5.48,0.5941,
1394,2025-10-23T11:48:18.854419,PBFT,3,64.52,264.46,142151.08,0.2063,174,5.48,0.7547,
1395,2025-10-23T11:48:18.854419,HotStuff,6,135.39,1709.29,642398.09,0.1342,174,5.48,0.7304,
1396,2025-10-23T11:49:18.854419,PoW,10,351.62,1.0,11138.99,0.2699,148,26.16,0.4677,
1397,2025-10-23T11:49:18.854419,PoS,10,135.11,1.0,428.63,0.3138,148,26.16,0.4615,
1398,2025-10-23T11:49:18.854419,Raft,27,112.32,1.0,438.76,0.3071,148,26.16,0.6194,
1399,2025-10-23T11:49:18.854419,PBFT,3,197.95,153.74,80527.6,0.3622,148,26.16,0.8278,
1400,2025-10-23T11:49:18.854419,HotStuff,6,32.75,1.0,448.84,0.2922,148,26.16,0.7921,
1401,2025-10-23T11:50:18.854419,PoW,11,174.55,16.29,135792.31,0.1605,176,12.27,0.3917,
1402,2025-10-23T11:50:18.854419,PoS,11,66.42,601.28,271107.02,0.1895,176,12.27,0.4307,
1403,2025-10-23T11:50:18.854419,Raft,27,85.25,497.18,139787.05,0.1754,176,12.27,0.5925,
1404,2025-10-23T11:50:18.854419,PBFT,4,124.63,608.75,314020.02,0.2697,176,12.27,0.7765,
1405,2025-10-23T11:50:18.854419,HotStuff,6,106.73,1.0,463.23,0.1787,176,12.27,0.7595,
1406,2025-10-23T11:51:18.854419,PoW,11,411.59,1.0,12269.97,0.1053,158,6.65,0.3682,
1407,2025-10-23T11:51:18.854419,PoS,11,163.2,597.2,274705.03,0.1756,158,6.65,0.4375,
1408,2025-10-23T11:51:18.854419,Raft,26,68.23,2219.4,814224.88,0.1868,158,6.65,0.5876,
1409,2025-10-23T11:51:18.854419,PBFT,5,108.0,1.0,577.64,0.1643,158,6.65,0.7413,
1410,2025-10-23T11:51:18.854419,HotStuff,5,66.21,2585.18,1000701.89,0.1507,158,6.65,0.7363,
1411,2025-10-23T11:52:18.854419,PoW,12,562.0,1.0,10762.78,0.1059,176,1.63,0.4057,
1412,2025-10-23T11:52:18.854419,PoS,10,105.96,93.57,31689.67,0.1415,176,1.63,0.3973,
1413,2025-10-23T11:52:18.854419,Raft,25,146.05,279.98,96973.8,0.1198,176,1.63,0.5802,
1414,2025-10-23T11:52:18.854419,PBFT,6,280.17,208.65,111744.76,0.1492,176,1.63,0.7338,
1415,2025-10-23T11:52:18.854419,HotStuff,5,67.98,412.33,144228.03,0.0987,176,1.63,0.75,
1416,2025-10-23T11:53:18.854419,PoW,13,407.27,1.0,7992.41,0.1028,170,5.25,0.3899,
1417,2025-10-23T11:53:18.854419,PoS,7,127.69,1.0,338.17,0.1166,170,5.25,0.3894,
1418,2025-10-23T11:53:18.854419,Raft,26,121.51,1539.42,581315.4,0.1471,170,5.25,0.5518,
1419,2025-10-23T11:53:18.854419,PBFT,6,151.75,1.0,767.65,0.1935,170,5.25,0.7421,
1420,2025-10-23T11:53:18.854419,HotStuff,6,94.3,488.77,170427.53,0.1717,170,5.25,0.7615,
1421,2025-10-23T11:54:18.854419,PoW,12,374.18,1.0,9179.12,0.1761,155,12.49,0.4024,
1422,2025-10-23T11:54:18.854419,PoS,7,125.57,629.3,251721.17,0.2602,155,12.49,0.45,
1423,2025-10-23T11:54:18.854419,Raft,26,115.04,1.0,429.42,0.1918,155,12.49,0.5287,
1424,2025-10-23T11:54:18.854419,PBFT,7,110.73,701.21,443935.6,0.2402,155,12.49,0.7638,
1425,2025-10-23T11:54:18.854419,HotStuff,7,17.73,1.0,456.7,0.1877,155,12.49,0.7032,
1426,2025-10-23T11:55:18.854419,PoW,12,282.95,1.0,8975.94,0.235,181,21.75,0.4814,
1427,2025-10-23T11:55:18.854419,PoS,7,76.08,1.0,397.87,0.2955,181,21.75,0.4827,
1428,2025-10-23T11:55:18.854419,Raft,26,232.19,1.0,371.9,0.283,181,21.75,0.5975,
1429,2025-10-23T11:55:18.854419,PBFT,7,180.37,81.74,54464.47,0.3074,181,21.75,0.7876,
1430,2025-10-23T11:55:18.854419,HotStuff,7,73.23,1217.16,434872.88,0.2392,181,21.75,0.7937,
1431,2025-10-23T11:56:18.854419,PoW,12,418.35,61.25,682963.86,0.1527,153,12.7,0.417,
